instruction_zh,input_zh
请帮我解决一个数学问题──寻找x的值。,在y=2x+1和y=x^2的交点上，找到x的值。
给出两个不同的句子，让GPT模型判断它们的相似度。,"句子1：明天下雨吗？
句子2：明天会有降雨吗？"
从一个给定的数据集中，选择并展示一组最具代表性的数据点。,这个数据集包含10000个数据点。
查找并输出某个城市的天气预报。,城市：上海
转换以下文本的语音，输出其对应的读音语音。,“夜色下，屏息倾听。乌啼声声动我心，空有静默陪伴。江水滔滔，行至龙门，原有石壁钓垂天，直入石门穿柳过。细雨蒙蒙，抑扬顿挫，唯有诗意在心间。”
请对给定的照片写一个标题。,（链接到照片）
提供一个有效的解决方案来解决网络黑客的问题。,你的公司网络遭受黑客攻击。
尝试翻译以下文本，并将其保存为新文件。,以下是一段日文文本。
根据这个文本数据，将所有的电话号码格式标准化。,文本数据可能包含许多电话号码，但这些电话号码的格式并非始终一致。
将下面的三个数字从小到大排序。,24，13，67。
打开一张餐厅地图，指出距离你最近的三家餐厅，并描述它们的菜单。,
在给定的文本中找到所有的形容词并输出。,这是一篇旅行博客，分享了一个旅行者对于他在某个城市的感受和看法。
提取某个给定网站的所有标题，并将它们作为文本输出。,网站：[插入一个给定的网站地址]
使用Matplotlib库绘制一个函数图形。,函数：y = x^3 - 3x^2 + 5
编辑这个段落，使其流畅易懂，信息连贯。,2021年，世界卫生组织（WHO）宣布COVID-19大流行病对全球健康的影响。病例和死亡人数不断攀升，刺激了全球各国的社交距离和封锁措施。现在，疫苗已经在世界范围内推出，并在许多国家得到广泛接受。这仍然是一个不确定的时期，但我们希望疫苗可以带来变化。
为客户生成一个合适的产品推荐。,客户提供了有关其预算、偏好等方面的信息。
请给我认出这张图片中的全部物体，以及它们对应的名称。,一张图片，包含了一些动物和植物。
"请分析以下句子： ""我喜欢咖啡但不喜欢茶。""
请将其分解为两个单独的句子。",
将这篇文章的结构重新设计，使其更具条理性和一致性。,一篇关于全国范围内的旅游经验分享的文章。
请将以下原始文本转换为简体中文：這本書是關於中國歷史的。,
创建一个包含10个元素的随机整数列表，每个元素的值介于1-50之间。,
从以下给定的两篇文章中制作一份摘要，将文章的重点放在最重要的概念上。,"文章1：如何删除焦虑的思想
文章2：掌握你的思维，控制你的情绪"
"""在给定代码中找到并修复错误。""","以下是一个Python程序，它应该计算并输出1+2+3+4+5的结果，但它有一个语法错误，不能正常运行。

for i in range(1,6)
    sum += i
print(sum)"
根据给定的地理坐标，查找附近的餐厅。,"经度：130.329
纬度：32.147"
"从以下列表中选择前5个大写字母并将它们按字母表顺序排序：Z, B, A, Y, F, X。",
创建一个在线调查问卷，用于了解人们对新冠疫情的态度和反应。问卷应包括10个问题，与疫情直接相关。应该包括多项选择问题和开放式问题。输出最终的在线调查问卷链接。,新冠状病毒已经改变了我们的生活方式，影响了我们的日常生活、工作和社交活动。你打算通过一个在线调查问卷了解人们对该疫情的反应，并收集他们的想法和建议。你的问卷应该清晰明了，并尽可能考虑到受众的多样性。
请设计一个新的移动应用程序，满足特定的用户需求。,目标用户群：自由职业者
复制并粘贴一篇有趣的笑话，并将它发送给你的朋友。,
请改正下面句子中的错误，并解释为什么它是错的。,我十分感谢你的在这个周末帮我。
在爬虫网站上，找到一个有关厨师和烹饪技巧的博客文章。,一名烹饪爱好者正在为周末家庭晚宴做准备。
请写出肺炎疫苗的相关信息。,你正在写一篇关于肺炎预防的健康文章。
根据以下条件过滤并显示表格中的数据：日期范围为2021年1月到2月，金额在100到500之间，地点为北京或上海。,这是一张销售数据表格，包含日期、金额和地点等信息。
根据你喜欢的颜色写一段话，描述你与你最喜欢的颜色之间的情感联系。,
根据下列文本创建一个标题。,"""张伟在米兰参加时装周""。文本中还提到张伟穿着什么、他是哪个设计师的模特、他有哪些名人朋友。"
列出五个秋季户外活动的建议。,
转换下面的摄氏温度到华氏温度。摄氏温度是20度。,
请描述一种自然现象或人造物体的工作原理。,大脑。
请告诉我，什么是微信小程序？如何开发自己的小程序？,一名公司的营销团队正在考虑使用微信小程序来进一步推广公司的产品。他们需要了解一些有关微信小程序的信息。
请修改以下的简历，使其更吸引人。,这是一个应聘者提交的简历。
为一家即将推出新产品的公司提供一个建议，在社交媒体上进行宣传。,新产品是一款基于虚拟现实技术的游戏。
对下列句子进行情感分析。,这个书店的员工很好，他们总是愿意花时间帮助我找到我想要的书籍。
请你描述一份你最喜欢的食品的食谱。,你想为生日庆祝时准备一道特别的美食。
给出一个可以解决的数学问题。,请提供一个可以解决的数学问题，例如方程、集合论、微积分等。
请问太阳是哪个行星系中的恒星？,
将给定的句子转化为斯瓦希里语。,"英文句子：""Hello, how are you?"""
请撰写一篇介绍某个城市的文化景点和特色菜肴的简短旅行指南。,上海。
收集一些数据并分析最近公司的销售趋势。,公司：ABC制造公司。
给出一份购物清单，包括物品和数量。,"需要购买以下物品：
- 牛奶 3 瓶
- 面包 2 个
- 鸡蛋 1 打
- 鸡胸肉 500 克
请确保购物清单中包含以上所有物品。"
生成一首五言诗，主题为“秋日”。,
为以下文章撰写一份摘要，并将其长度缩减至200个字或更少。,根据最新的研究，一种名为PPAR-delta的蛋白质可能会减缓老龄化过程。该研究对老鼠进行了实验，结果发现该蛋白质可以减少老鼠的身体脂肪，并增加其身体运动能力。这项研究的发现可能有助于为老年人提供更健康、更长寿的生活方式。
"请将以下单词按字母顺序排列：cat, dog, bird, ant。",
将以下两个字符串合并为一个。,"字符串1: 夏天
字符串2: 音乐"
请提供一篇有关世界历史上的决策的文章，分析该决策的积极和消极影响，并评估该决策的长期结果。,"决策：
- 纳粹德国的入侵波兰，引发了第二次世界大战
- 该决定导致了数百万人的死亡和受害者，并改变了整个国际社会"
"在下面的问题中，选择一个问题，解释其中的一个概念。

问题:
为什么在夏天，阳光更加强烈？",你需要选择一个问题，并解释其中的一个科学概念，以便让一个小学生能够理解。
"""写一篇有关种族主义的短文，阐述它是如何对我们的社会造成负面影响的，并提出几种对抗种族主义的方法。""",最近，您的朋友在社交媒体上发布了一条关于种族主义的帖子。您意识到这是一个需要讨论的重要议题，因此您决定写一篇短文来更深入地阐述这个问题。
将给定的文章中的所有奇数行拼接成一个新的文章。,给定的文章为《人民的名义》。
请解释一下一个概念。,什么是“云计算”？
请完成以下句子。你需要选出合适的单词或短语，以使句子通顺、完整。,（句子）瑞安花了一个下午修复他的自行车轮胎，但仍然…。
在以下文字中，标记出所有英语单词。,在这段文字中，有一些英语单词，包括名词、动词和形容词。请标记出这些词。
"针对以下文本进行摘要，使其有意义但更简洁。

文本：虽然吃太多糖果有害健康，但你不会想错过这个美味的巧克力。它的形状充满了创意，而且包装设计精美。",你是一位为时已晚的记者。你曾经在巧克力事件上例行报道。这里有一篇致力于评估巧克力的文章，但是它太长了而且显得过分拖沓。它需要被简化以吸引更多的读者。
创建一个包含3个表格的数据库，包括一个名称、一个地址和一个电话号码。,你需要创建一个数据库，它包含三个表格，分别存储名称、地址和电话号码。
"修改以下句子，使其更流畅且易于理解。

句子：我要去超市买三明治和牛奶因为我很饿了。",无。
为我生成一份10道数学题的练习册，包括加减乘除和解方程式。,我是一名数学老师，需要给我的学生们准备数学练习册。
请提供一些可以用来摆脱压力的方法。,你感到紧张或被压力压垮，希望能够找到一种缓解办法。
对一篇文章进行人工智能编写的编辑，让助手输出最终修改后的版本。,文章：“如何在家里训练你的狗”。
帮我搜索一些适合做午餐的健康食谱。,最近，我感觉到自己的午餐食谱太单调了。请你帮我寻找一些易于制作的又健康美味的午餐食谱。这些食谱应该包含清单和具体步骤，以便于我能够轻松入手。另外，请确保食谱的材料是易于获取的。最后，给我留下一些地方记录我所选的食谱。
请根据所给文本，将文章分成几个段落。,"请将下面的文章分段：
语出自尔恺群翁 文文公。文公者，先塗居家之父，常授法於诸子，子弟虽多，不如大女秦女儿谙熟，于时听 稽未能胜其言；一日忽上诉——“我闻大风将至，命延陵孝 公善守仓库，诸位宜各治家，务息民间费用，备不虞之祸”；文公如敕，俄而风发，而延陵公护仓，诸侯得以无征。自谓“穷奇力也”。"
请为这幅漫画编写一个有趣的标题。,这幅漫画画了一个穿着超级英雄服装的狗在街上抓小偷。
请创建一份清单，标记你在未来30天内需要解决的未完成任务。,无。
根据以下数据，使用机器学习算法创建一个预测销售额的模型。,数据：销售历史记录和人口统计数据。
写一篇有关香蕉的简短文章。包括香蕉的起源、如何生长、用途等。,香蕉是一种长在热带地区的水果，通常呈弯曲形状，黄色或绿色外皮上有斑点。香蕉可以直接食用，也可以用来制作香蕉面包、香蕉奶昔等。
给出三个数字并将其按递增排序。,9、3、5。
请编写一个Python代码片段，用于计算两个矩阵的乘积。您需要考虑矩阵大小不一致的情况，并且需要使用NumPy库。,"""给定以下两个矩阵：
A = [[1, 2],
     [3, 4],
     [5, 6]]
     
B = [[1, 2, 3],
     [4, 5, 6]]
请计算A和B的乘积。"""
给出一个具有多个条件的查询。,"数据库：学生成绩
条件：数学成绩大于90分，语文成绩大于80分，年龄小于18岁。"
根据给定的句子，找出其中的错别字并加以修正。,让给我介绍一下你的同事。
请用一句话回答以下问题。,谁是《哈利·波特》系列小说的作者？
给外来人士介绍你所在的城市或国家。应包括基本的历史信息、文化、景点等。,请介绍中国。
制作一份类似于简历的文档，详细说明你的技能和经验。,你正在申请一份数据分析师的职位。
编辑电影剪辑版，不得超过10分钟。,您需要为一个节日项目制作一个短片。原材料是一小时的录像带，您需要剪辑出一个10分钟内的短片。
绘制以下函数的图像：y = x^2 - 6x + 9,
提供一个快速有效的解决方案来解决压力问题。,你在两个月内需要完成大量项目。
请描述和解释什么是用户体验设计。,一位市场营销经理正在寻找一种方式来改进公司的用户体验。他想了解用户体验设计的概念以及如何实施用户体验设计。
为我创建一个在线投票调查，用于调查员工是否喜欢这周的午餐菜单。,我是一名HR，想了解公司员工对这周午餐菜单的意见。
请告诉我世界第一个网页的诞生时间和内容。,
"请书写出 ""彩虹"" 这个单词的五种不同形式。",
用五个单词描述这个电影。,让你描述的电影是2010年的《盲区》（外文名：Blind Spot）。该电影的简介可以在IMDb（互联网电影数据库）上找到。
为一篇文章撰写一个关键词列表。,文章：如何养成好的学习习惯
请撰写一篇新的公司博客文章。,这篇文章应该是有关近期公司成就或者未来目标的。
创建一个包含10张你最喜欢的照片的相册，并给每张照片加上一段描述。,照片可以是任何你选择的主题，包括但不限于旅游、宠物、美食等。描述应该包括照片的主题、地点和其他有趣的事情。
给定一个句子，找到其中的重要信息并创作一个标题。,这是一份新闻报道。其中提到了一名年轻人发明了一种高科技耳机，能让人们更好地享受音乐。
根据用户提供的关键词，为他们推荐一部电影。,关键词：古怪、失落、幽默
将这个带有25个元素的列表分成5组，每组包含5个元素。,这个列表中的元素是10个音乐家和15首歌曲。
将所有图片文件名中的空格字符替换为下划线，并将它们传输到FTP服务器上。,40个文件名中有15个文件名包含空格。
基于上下文中提到的故事，写一篇100字左右的短文。,小明在购物中心的游乐场里找到了一枚硬币，他非常高兴。但在回家的路上，他遇到了一个要求他交出硬币的乞丐。他很想把硬币还给乞丐，但是又舍不得硬币。最终，他做出了什么决定？
将英文单词“computer”翻译成德语。,
创建一个有关早餐吐司的菜谱。包括以下步骤：选择面包、涂抹黄油和果酱、烤面包片。每一步都应包含描述，以及所需的材料和工具清单。,你认为你的朋友们可能会对你的早餐吐司做法感兴趣，于是你决定将它们写下来并与大家分享。你希望这个菜谱不仅简单易懂，而且可以激发读者的食欲。
给定一组图像，将它们转换成动画格式。,给定的图像：20张。
给定一个单词，找到五个相关的同义词。,单词：容易
为文本分类任务建立一个机器学习模型。,你有一个包含1000篇文章的数据集，每篇文章都属于不同的类别。你需要训练一个模型，以预测新文章属于哪个类别。
根据给定的数字，生成一个斐波那契数列。,数字：10。
为以下几个植物分类。,玫瑰、仙人掌、橄榄树、紫罗兰、白松树
在下方描述的网站上搜索特定词汇。,"请前往百度，并在搜索框中输入搜索词汇""AI""。"
编制一个针对三个不同年龄段的学生群体的阅读计划，并解释为什么这些阅读材料对他们是有益的。,"学生群体：
- 年龄为7-9岁
- 年龄为12-14岁
- 年龄为16-18岁"
请将下面这个句子翻译成汉语。,句子：Je t'aime.
请推荐一本好书。,我喜欢科幻和悬疑类型的书，但不喜欢传记。
请根据我的要求，在网上买一件优质的瑜伽服。,我需要一件舒适的瑜伽服，它应该具有良好的汗渍吸收能力和透气性。我的尺码是M号。
根据给定的情境，写一封信。,你的朋友刚刚失去了他/她的宠物，你希望写封信与他/她分享你的慰问和支持。
计算某个物体从你的手中垂直抛出的最大高度。,你正在准备物理学考试。
在你的城市中，描述你喜欢的三个地方。,城市：北京、上海、广州。
写一个程序，可以识别一张图片中是否出现了猫，将结果输出。,你需要编写一个程序，能够识别图片中是否出现了猫，并将判定结果输出。
请描述一下著名导演詹姆斯·卡梅隆的生平事迹。,你正在准备一篇关于著名导演的演讲。
编辑一张图片，将其裁剪为指定的大小并应用一些滤镜效果。,提供了一张图片和具体的大小尺寸要求。
在以下句子中找出连词，并解释其作用。,我想喝茶，但是我找不到茶杯。
找到给定电子邮件中的所有URL链接，并将它们放在一个单独的列表中。,收到的电子邮件：请点击此处了解更多信息：www.example.com。
请创建一个包含五到十个项目的待办事项列表。尽量确保这些任务有一定的挑战性，但也不要太难。,工作日早上的任务
从一组提供的任意主题中选择一个，并以此为标题写一篇文章或故事。,提供了一组主题，包括动物、生活方式、社会问题等等。从这组主题中选择一个，并以此为文本的标题，编写一篇文章或故事。
将以下词语补充完整。,词语：人山人海，___ ___ ___。
给定下列清单，请列举至少五种动物的类别（例如：鸟类）。,"1. 象类
2. 马科动物
3. 鲨鱼
4. 兔科动物
5. 鳄鱼"
分类以下单词：苹果，梨子，葡萄，香蕉。,无。
将以下句子翻译成英文。,句子: “小明很喜欢吃苹果。”
为以下会议制定一个议程。,"会议主题：未来的教育
与会者：10名学校的校长和30名未来教育领域的专家"
分类这些动物：鲸鱼、鹿、蟒蛇、蜜蜂。,无。
根据给定的英文短语，提供中文翻译。,当旅行者到达一个新的城市时，他们经常需要查看地图并寻找当地的著名景点和餐厅。请为英文短语“Tourist Attractions”提供中文翻译。
写下一个5行诗，描述夏天的美好。,
请为以下短文提供一个合适的标题。,"题目：社交媒体：是利还是弊？
短文：社交媒体对人们的生活产生了重大影响。有人说，它们有助于连接世界的人们、传播信息和推动变革。但也有人认为，社交媒体会导致上瘾、隐私泄漏和信息过载。"
根据以下描述，使用机器学习算法对股市数据进行预测。,描述：我们有一年的交易数据，包括各种公司的股票价格，我们需要使用机器学习算法来预测未来的价格。
找到一个描述“爱”这个词的比喻。,作家想创作一篇关于爱的情感小说，但遇到了创作难题。
请尝试写一个简单的计算机程序，计算两个整数之差并将其输出到屏幕上。,
根据上下文提供的选项，为最优选项编写一个总结报告。,"我们要编写一份报告，分析我们的公司在过去一年的收入情况。根据投资者的信息请求，我们需要重点关注三个领域：餐饮、房地产和零售。以下是我们在这些领域的收入信息：

- 餐饮：$15,000
- 房地产：$35,000
- 零售：$60,000"
找出这个视频编辑软件中的某个特定功能。,你在使用新的视频编辑软件，但不知道在哪里可以旋转视频。
写一篇关于人工智能的文章，讨论它的进展和前景。,人工智能是当今科技领域中最令人兴奋的发展之一。它对人类的影响正在不断扩大，也引起了越来越多的担忧。请就人工智能的进展及其可能的前景写一篇文章。
将下列单词排列成一个散文主题：跑步，心率，健身房，健康饮食。,无。
从给定的列表中选择几个数字，使这些数字的和等于特定值。,"从以下数字中选择两个数字，使它们的和等于10。
1,2,3,4,5,6,7,8,9"
为这个客户制作一份定制化的营销方案。,一位运动器材零售商的客户。
调整一组数字的排列，使得它们能够按照升序排列。,以下是一组数字：10、5、8、2、7、15。
写一篇关于如何保护你的电脑免受病毒入侵的文章。,你是一名IT专家，你想给你的朋友写一篇简单易懂的文章，帮助他们保护他们的电脑免受病毒攻击。
"""请描述您的梦想工作，并阐明为什么您觉得您适合这个职位。""",
请为这篇文章写一个眼-catching的标题。,文章：10个独特的理由，证明你应该在明天去旅行。
请编写一篇关于当代艺术家杰夫·昆斯的简短传记。,"杰夫·昆斯 | 1968年出生于美国
杰夫·昆斯 | 以其多样而奇特的艺术作品而闻名
杰夫·昆斯 | 作品涵盖绘画、雕塑、影像等领域"
找出10个具有挑战性的数学题目。,
描述一下在购买新车时需要注意的事项。,请描述一下在购买新车时需要注意的事项，例如预算、品牌、型号、车况以及保险等等。
描述一个现代日本的景观。,你正在为日本旅游局撰写一篇旅游指南。
根据给定的关键词，查询相关信息并对其进行总结。,关键词：新西兰
查找并列出最近一周内的新闻事件。,
"删除以下句子中的括号和括号内的内容：""今天是星期天(最美好的一天)""。",
找到以下电影的年份:《星际穿越》、《越狱》、《三傻大闹宝莱坞》、《霸王别姬》。,
从一组给定的单词中，找出意思相反或相似的单词，并组成一个对话。,提供给你的单词有“勇敢”、“谦虚”、“紧张”和“欢乐”。
根据给定的数据集，编写一段生成小说的代码。,给定的数据集包含多个小说片段。您需要使用模型训练技术编写一个小说生成器，该生成器将根据输入的一些关键词和参数生成一些小说。您需要选择合适的生成算法，并使用数据集训练该算法，以使其能够正确生成小说。
"为以下几个选项中的每个选项选择适当的语法：
A. 其他
B. 主谓宾
C. 宾语从句
D. 并列句
E. 单句模式
选项：
1. 华龙是一家大型医院，他提供各种诊疗服务。
2. 我希望你能去知名大学读书。
3. 我们可以用一些新技术来改善许多环境问题。
4. 小明喜欢打篮球和游泳。
5. 情况非常紧急，我们必须立即采取行动。",
请计算以下数学表达式的答案。,(56 ÷ 8) × (15 + 3) - 6
创建一个关于家庭历史的家谱，并在家谱中添加至少三代人。,
输入一句话，找出所有的形容词，并将它们按字母顺序排列，并用逗号分割。输出结果。,"句子：""夏天是最喜欢的季节。"""
"提供一个简称为""达芬奇制药公司""(DPC)的虚拟药品制造公司的五年计划。",作为该公司的CEO，你需要根据DPC的目标和愿景，规划未来五年的发展计划。
请给我提供三部恐怖电影的推荐。,我正在寻找一个精彩的、预计能够引起恐怖感的电影。
请写一篇短文，讲述你对人工智能的看法。,你是一位技术爱好者，对人工智能和机器学习特别感兴趣。请写一篇短文，讲述你对人工智能的看法，以及它将如何改变我们的生活。
请将以下文本中的错别字标出来。,听说你这逛街的又买了很多衣裳？
寻找一篇报纸文章，摘取其中五个事实并列出来。,报纸：纽约时报
找到世界上最受欢迎的视频游戏，并描述其特点。,
创建一个聊天机器人，能够回答特定领域的问题。,机器人领域：医疗保健。
编写一份报告，描述某一行业的市场趋势。,请编写一份报告，描述某一行业的市场趋势，概述行业的现状、挑战和机会，以及未来的趋势和前景。
请你解决下面这个方程式： 2x+3=7,
"""请简要描述下列单词的含义：乔布斯、苹果、创新。""",
"生成10个不同的、与""运动""相关的单词。",
列出5种常见的食品过敏源。,
将一个文本转换为摘要。,请将这篇长论文转换成200字的摘要。
根据图片描述生成标题。,一张绿色的田野上有一只牛。
请描述一首你最喜欢的歌曲的歌词。,我正在寻找新的音乐，并且希望发掘一些富有灵魂和感人的歌曲。
请描述您最近去过的一家餐厅的菜单以及你点了什么。,餐厅名字：La Bella Italia
按照以下要求搜集并整理相关数据。,"要求：""有效的领导者""的特征列表"
创建一个任务清单。,你想打扫你的公寓，包括洗衣服，收拾房间，垃圾处理等。
请把以下句子变成反问句。,"句子：""你看过这本书吗？"""
编辑以下句子，以便它们更流畅和清晰。,"以下是需要编辑的4个句子，请改进它们，使它们更流畅和清晰，意思更明确。
(a)他想要聊天，但我太忙了。
(b)这个文件与那个类似，但更大些。
(c)我可以告诉你很多关于这个城市的事情。
(d)虽然这个设备显得很先进，但它仍然存在一些问题。"
使用Python，打开一个CSV文件并将数据加载到Pandas数据框中。,你正在进行数据分析方面的项目，并有一个CSV文件包含你需要分析的数据。使用Python编写一个程序，可以打开CSV文件并将数据加载到Pandas数据框中。
请创建一个带有图表的演示文稿，展示过去十年的某个行业的增长趋势。,你是一名市场分析师，需要向你的管理层展示关于某个行业的数据。
给出一份特定课程的学习计划，该计划应包括至少10个任务，可以是阅读、练习或其他类型的活动。,你正在学习机器学习，你需要一个学习计划，以帮助你更好地组织自己的学习。
请创建一个包含五个不同颜色的方形的简单图形。,
撰写一份宣传传单，介绍一种新的健身设备。您需要说明该设备的特点、功能、优点和价格。宣传传单的长度应该在一张A4纸的范围之内。,
请给出三个有关生活中重要的技能，并解释它们的重要性。,
为下列语句提供一个相应的定义。,什么是智能手机？
描述一下较为常见的食品中毒症状。,你正在撰写一篇健康饮食的咨询文章。
写一篇 500 字的短文，解释个人财务管理是什么，包括如何建立预算和存钱的技巧。,无。
根据给定的房产信息和预算范围，列出三个最符合要求的房产。,"希望购买一处位于芝加哥市中心，售价在200,000至300,000美元之间的一室公寓，并提供停车位。"
创建一个简单的待办事项清单，包括以下三项任务：洗衣服、在杂货店买东西、参加会议。,
请以简短的方式描述天文学的一个研究领域，并讨论其意义。,"研究领域：
- 尘埃的运动和分布
- 星系和宇宙的形成
- 恒星和行星的形成"
"将下面的文本中的标点符号和数字删除。
""今天天气非常好！温度在20-25摄氏度之间。""",
在给定的数据集中，使用机器学习算法对鸢尾花进行分类。,Iris数据集
计算以下数字列表中所有数字的平均值：2、3、5、7、11、13。,你是一个统计学家，需要计算这些数字的平均值以供进一步研究。
你需要从以下列表中选择一个数字，这个数字既是3的倍数，又是5的倍数，并且小于100。,
寻找一份外文资料（例如英文电子书），并为其添加中文翻译。,一本有关旅游的英文电子书。
给出一个句子，让GPT模型提取其中的人名。,句子：我昨天和王先生在夜市上见面了。
请根据以下要求创建一个新的网络安全计划。,"公司名称：Innovate Tech
要求：包含防火墙和漏洞扫描器的详细计划；考虑到员工安全意识培训计划；计划时间为两个月"
基于给定的关键字，搜索维基百科上与该关键字相关的主题，并返回最相关的三个结果。,关键字：深度学习
创建一个基于大数据的推荐系统，提高产品销售。,公司名称：XYZ有限公司，行业：电子商务平台。
根据以下描述，生成一份收集和分析数据的计划。,描述：我们正在开发一个新的在线课程平台。我们需要确定用户受欢迎程度的因素，以便改进我们的服务。
给定一项任务，写一份简要的计划。,任务：为一家餐厅打造一个新的品牌形象。
分析这个市场的竞争地位，并提出推荐策略。,一份关于手机市场份额的行业报告。
根据题目和范围要求，编写关于计算机科学的研究论文。,"题目：使用机器学习来预测股票市场
范围：请提供一篇5页（双倍行距和12号字体），关于使用机器学习来预测股票市场的论文。请从算法、数据集和实验结果等方面进行详细讨论。"
请根据下面的文本提示写出一篇长200字以上的小说。,文本提示：在一场正在下着大雨的夜晚，你在街上迷路了。当你准备放弃时，突然一盏灯光在房子里亮起来，你突然听到了一个声音...
给我列出五个你喜欢的电视节目。,
请写一个程序，将所有在列表1但不在列表2中的元素输出。,"列表1：[1,2,3,4,5]
列表2：[4,5,6,7,8]"
给出该地区的一个历史人物并描述一个令人兴奋的事实，与这位历史人物的生活或工作有关。,历史人物：欧内斯特·海明威
为下一次旅行计划制定一个预算。,"旅行目的地：东京。

以上是20个不同的任务指令，可为生成任务指令的语言模型提供挑战。"
查询中国的首都是哪个城市？,
根据以下所给出的原则，给出一个此公司的道德准则。,"原则：
- 正直与诚信
- 尊重与融洽
- 使命感与创造力"
根据一个YouTube视频的描述，编写一个观后感。,"视频描述：
在这个视频中，TED讲演者Jane Doe介绍了她的研究领域和她将如何指导一个新的科研团队。Jane是一个资深的科学家，她的演讲囊括了科学事业的一切，并强调了她对实验室团队的领导力。视频的长度为15分钟。"
"找到给定文本中的所有人名，并将它们替换为 ""XXX""。",李明和张三明天去上海。
找出下面三个单词中最不相关的一个。,苹果，梨，汽车
写一篇关于你最喜欢的电影或电视节目的500字的文章。,你最喜欢的电影或电视节目是什么？写一篇文章，讨论该片或节目中的主要元素和特点，并解释为什么你喜欢它。
分词文章中所有的动词。,宜家是大型家具行业的全球领导者，具有独特而现代的风格，同样受到了消费者的喜爱。除了专业的家具外，它还销售各种家居产品。 包括灯具、窗户、家居装饰品和餐具，总之，它赢得了高品质、低价的美誉。该品牌如今已在全球拥有数百家实体店和电子商务业务。
评估两个机器学习模型，比较在一个给定数据集上的表现。,有两个机器学习模型：决策树和支持向量机。它们都针对今天的数据集进行训练，并预测新的样本。现在，您需要比较这两个模型，以确定哪个模型在给定数据集上表现更好。
你需要编写一份比较两个电影的影评。,电影可以是最新的，也可以是经典的。影评应该包括电影的主题、剧情、角色和表现，并且应该有趣和富有洞察力。
为公司设计一个新的标志。,
根据以下条件过滤并显示表格中的数据：日期为2021年4月1日，地点为北京或上海，金额在1000以上。,这是一张销售数据表格，包含日期、金额和地点等信息。
编写一个机器翻译软件，将一个语言翻译为另一种语言。,翻译语言对：中文到英文。
请以五个单词的方式描述您的周末计划。,
判断该歌曲属于哪个音乐流派。,“Bohemian Rhapsody” by Queen
你需要为一所小学的学生统计平均数、中位数和众数，其中学生的成绩数据已经存储在计算机上。,学生成绩数据已存储在以下路径中：/User/Documents/Grades/
解释什么是量子计算，并探讨其在计算中的应用。,量子计算是近年来受到极大关注的一个研究领域。请解释什么是量子计算，并探讨其在计算中的应用。
创建一个处理交易数据的程序。,数据集：每日的应收帐款交易数据
"给出一些可以理解为""思维""的代表词汇。","想象：
推理：
决策：
创新："
编辑一篇科技新闻报道，讨论AI技术的最新发展。,
描述您在一次糟糕的餐厅食品体验后可以做的事情。,你发现自己在一家食品质量很差的餐厅。
为一定数量的对象设计一个独特的、易于理解的图标。,您需要为一组物体设计一系列图标。每个图标应该容易理解，同时应该是独特且易于识别的。
请根据所给句子和所需的词语，填写空白。,"一些人天生就被赋予了出色的听觉（_______）。

所需词语：能力"
解释一下“自尊心”是什么？,你听说过“自尊心”，但你不确定它的确切定义。你需要找到一个简单而易懂的方式来解释这个概念。
编写一篇针对公司产品的销售邮件。,"产品名称：InnoVision Plus。
产品描述：这是一款功能强大的投影仪，具有高分辨率、超长寿命和网络连接功能。"
对这个单词 “宠物” 提供三种不同的定义。,
将这篇论文翻译成英文。,论文标题：中国国内的AI研究综述 （3000字左右）
计算以下数学方程的答案：(2+3*(6/2)-1)^2,无。
讲述一个令你感到自豪的成就，并解释为什么这个成就对你很重要。,我们每个人都希望在生活中取得成功和成就。你即将面临当你想要与别人分享你的成就时该如何表达。你想确保你的描述准确地传达了你的经历，并向你的朋友和家人展示你在某些方面的优秀表现。
写一篇新闻报道，讨论目前社会上最受欢迎的手机品牌。,
你能描述一下这幅画的主题以及艺术家想要传达的信息吗？,这幅画是黄昏时分的一个市中心街景，街道两旁的招牌随着太阳下沉而变暗。画家使用了冷色调的油画颜料。
"请修复这个代码中出现的bug。

代码：
```
def gcd(a,b):
     if b == 0:
        return a
     return gcd(b, a%b)
```",
根据所给的音频文件，写一个相关的文字说明。,提供一段音频文件。
请判断以下评城的年龄描述是否正确。,30岁的人中年龄最接近50岁的人是35岁。
请制作一份特别的印刷品，内容应包括极客派对的日期、时间和位置。,
将给定的几个词组合成一个恰当的句子。,喜欢、游泳、我
将一段音频转换成可以在HTML5中播放的格式。,这段音频应该至少包含一分钟的录音。
编写一个程序，计算两个变量的和。,"a = 5, b = 10"
提供一个有关健康饮食的建议。,我想要一些建议，以保持身体健康并维持健康的饮食习惯。
请描述您最近收到的最佳推荐信的内容。,
填写这个表格。,你需要填写一个简单的Excel表格，其中包含姓名、年龄、性别和email地址等信息。
请说明两种网络通信协议之间的区别。,
"""根据以下要求设计一个Logo，并提供相关颜色和字体建议。""","您要为一家名为""GreenSpring""的环保企业设计一个Logo。Logo必须反映该企业的环保理念和价值观。"
为下列短语或句子列出相反的词。,"1. 进化
2. 狭隘
3. 停滞不前"
请根据给定的关键词，撰写一篇有关社会的论文。,"关键词：社会、公平、机会
在当今的世界中，许多人忧虑社会公平和机会不平等问题。请探讨这些问题，并提供几种潜在的解决方案。"
将以下文本的语气更改为正式。,文本：你想要订位吗？
