instruction_zh,input_zh
在这些数字中选择最小值。,"21, 13, 6, 29, 8, 19"
写一首富有节奏感和韵律感的诗歌。,
告诉我世界上最古老的文明是哪个。,我对人类历史很感兴趣，我想知道世界上最古老的文明是哪个。你能告诉我吗？
请写一封感谢信给你的老师，表达对他们的感激之情。,
描述一种人工智能技术在日常生活中的应用，并解释它如何使我们的生活更加便利。,
请在100字内写下你对自由意志的理解。,自由意志是哲学上的关键概念之一，是指人在做出决策时具有的自由选择权。
解释一下什么是黑洞，并且说明为什么科学家对黑洞如此着迷。,无。
根据给定的图片内容，为社交媒体撰写有关它的引人注目的标题。,"一张招牌上写有""名古屋风味米糕"""
描述什么是经济衰退，有哪些造成经济衰退的原因，并提出几种解决办法。,
让GPT模型生成一个关于科技的8句话的评论。,
为以下电影中的三个主要角色提供演员配角：《泰坦尼克号》、《教父》和《珍珠港》。,以下是过去几十年电影史上最具代表性和影响力的三部电影。《泰坦尼克号》被认为是一部爱情史诗片，讲述了一个自由灵魂的贫穷青年和一个富有的女孩之间的悲惨故事。《教父》是一部黑帮题材的电影，讲述了一个黑手党家庭的故事，并描述了他们的残酷和权力斗争。《珍珠港》是一部战争片，讲述了1941年珍珠港偷袭事件的经过，同时深入描绘了与这场战争有关的人物之间的不同关系。
根据提供的园区信息，为我预订一个适合我的酒店，并告诉我入住和退房时间。,我计划前往美国奥兰多迪士尼园区旅游，需要预订一家在该园区附近的酒店。我的旅行时间是2021年11月2日到11月6日，我们一共有两个成人住宿。
从下列选项中选择一个回答。哪一个水果是属于柑橘类的？,
给出两个单词或短语，让GPT模型判断它们的关系是同义词、反义词或无关。,"第一个单词：愚蠢
第二个单词：聪明"
打开任意一篇新闻，并总结出这篇文章的主要观点。,阅读一篇新闻，任何一则都可以，阅读完后总结出这篇文章的重点和主要观点。
请翻译以下英文短语。,"""好的事情来了""的翻译是什么？"
"请给我解释一下广告术语""新颖的""是什么意思。",
请给我推荐一份适合在家锻炼的健身计划，并具体说明每个动作的频率、时间和强度。,我最近在家工作，想找一份适合在家锻炼的健身计划，帮助我保持身材和健康。
根据以下的视频剪辑，请编辑一段90秒的视频。视频应该包括激烈的音乐和以下的高光时刻：人们在滑雪板上跳跃、在气垫上滑行、跳跃和翻转。,
根据给定的文献，确定某一学科的主要研究领域。,"这篇论文题为""The Future of AI Research""，由几名AI专家合作撰写。"
预测该舞台剧的票房是否会超过500万美元。,开普敦歌剧院正在上演一部新的舞台剧，主演是该国著名演员。根据预售票情况，您能否预测该剧的票房是否会突破500万美元的门槛？
描述一下自己的城市或自己喜欢的城市。,
将输入的文本翻译成英文。,中文文本：今天天气晴朗，万里无云。
请列出五种全球著名的体育比赛，并说明它们的规则和特点。,体育比赛是一种受到全球关注和热爱的活动，它们能够展示人类的体育智慧和风范。
把某个特定漫画的所有页面下载到计算机上并压缩成一个ZIP文件。,《海贼王》
"请改写以下句子中不符合语法的部分，使之正确。
""尽管他是一个杰出的学者，但是他依然在编辑其论文时遇到了很多问题。""",
将一个PDF文件转换成可编辑的Word文档。,该PDF文件为公司一份研究报告，需要将其转换成可编辑的Word文档，以进行更多的编辑和排版工作。
给我推荐一些适合夏季穿着的衣服。,我在寻找适合在炎热天气下穿着的时髦衣服，帮我找到一些吧。
找到一个与电子商务相关的新闻标题。,
请问你知道什么关于金星的事情？,
编写一篇介绍某个产品或服务的短文。,这是一篇有关美容美发产品的短文。你需要描述该产品或服务的优点，并希望读者能够尝试购买该产品或服务。
请修复这个应用程序的错误，让它能够正常工作。,"- 应用程序名称：FreeMind
- 错误：无法打开已保存的文件。"
提供三个关于节约水资源的方法。,你最近在考虑节约水资源的问题，现在需要一些节水的方法。
您的任务是创建一个包含10个悄悄话的故事集。,故事集的主题是“爱情”。
请根据这些数据，报告这个公司的业绩和市场表现。,数据：上一个财季的销售额、净利润、市场份额。
为某个事件提供解释。,一架飞机在起飞前突然爆炸。
写一份简历。,你想找一份工作，需要准备一份简历。
描述某个历史事件的影响和后果。,二战。
请向别人苦口婆心地解释一个复杂的概念（如量子力学、数据隐私等）。,请考虑如何使用易于理解和具体的术语来解释这个概念，并提供相关的例子来帮助别人理解。请确保你的解释是详尽的，并且不包含难以理解的技术术语。
请列出你认为的全球前十大最美丽的旅游景点。,
根据给定的需求，创建一个测试计划。,以下是一个虚构的软件项目的需求文档。请根据该文档创建一个测试计划。
创建一份企业级财务报告，详细列出公司的经营状况和财务状况。,企业级财务报告是管理者、股东和投资者了解公司经营状况的重要工具。请掌握所有有关公司财务状况的数据，并按照规定的格式建立本报告。
选出最适合某个家居空间的家具。,卧室
给出一个漫威超级英雄的名字，并讲述他们的故事。,你对漫威超级英雄非常感兴趣。
请编写一篇有关空气污染的短文。,
请分类这些动物属于哪些类别，描述它们的特征。,动物1：狗；动物2：猫；动物3：老虎；动物4：蛇。
"以下哪项是2的幂次方？
A. 12
B. 8
C. 6",
将下列代码片段中的错误修复。,"以下是受影响的代码块：

for i in range(3))
  print(i)"
创建一个脚本，使得当文件夹中的文件被更改时能够自动备份。,
"请找到以下文本的同义词: ""当我上车时，那辆红色汽车已经离开了停车场。""",
从给定的逐字稿中生成一份完整的电影剧本。,提供了一份50分钟纪录片的逐字稿。
写下一个故事，包括一只小猫和一些金鱼。把故事长度保持在1-2段之间。,
计算20+25的结果，并将其转换为16进制数字。,
编写一个短故事，其中包括以下四个事物：苹果、电子邮件、电视和汽车。,
以 北极、新疆、澳大利亚为背景，写一篇关于气候变化的文章。,气候变化已经成为世界性的难题。现在，让我们来考虑一下三个地区的气候变化。他们分别是北极、新疆和澳大利亚。你需要撰写一篇文章，描述这三个区域发生的气候变化以及对当地人们和社会造成的影响。
给出以下的三个数字，请按从小到大的顺序排列。,"789,543,954。"
请为一部电影写一个简短的评论，并解释你对它的看法。,《泰坦尼克号》。
"创建一个名为""市场调查""的调查问卷，以了解消费者的购买和消费行为。","市场调查是一项重要的调查研究工具，用于了解消费者的需求和偏好，以便更好地开发产品和服务。请创建一个名为""市场调查""的调查问卷，涉及消费行为中的具体问题并具有实质性的研究价值。"
以上下文中给出的方式，为此新品撰写一篇产品说明。,产品：一款防晒乳液。我们的防晒乳液不仅能够提供强力的防晒保护，还可以美白肌肤并消除细纹和肤色不均等问题。
给出一个事件，请描述该事件的时间、地点和参与人员。,事件：美国独立战争
给出以下连续的数字的下一个数字。,"1, 4, 9, 16, 25, ?"
将以下文字进行分词并统计分词结果：“我爱北京天安门”。,
根据给定的词语或短语编写一个与之相关的段落。,狗
请编写一条关于化妆品护肤的建议。,你的朋友告诉你她正在寻找一些好的化妆品保养建议，因为她的皮肤最近出了一些问题。她希望你能给她一些建议。
要求模型解释一段给定的计算机编程代码的含义。,[附上一段计算机编程代码]
将下面的句子翻译成法语。,她在旅游期间认识了一个可爱的法国男孩。
给定一组折线图，请确定哪条图代表温度在24小时内的变化。,"有3张折线图：A，B，C。
图A显示一天中降雨量的变化。
图B显示一周中每天晚上12点的气压。
图C显示一天中温度的变化。"
根据下列题目，写一篇500字的文章。,题目：如何充分利用闲暇时间？
"将这篇文章中的语法错误修正。
""Me and my friends is going to the mall.""",一群朋友打算去商场购物。
请用适当的语句续写下去。,白血病是血液系统恶性肿瘤的一种。它起源于骨髓，最终会影响整个身体。
列出五个英语单词，每个单词的字母都只出现了一次。,
为给定主题拍摄一张照片。,主题：城市夜景。
根据给定的日期和地点查找当天的天气预报。,日期：2022年5月20日  地点：上海
请写一首关于爱的诗。,
"请根据以下分数范围分配等级。
1.0-59分：不及格
2.60-70分：及格
3.71-80分：中等
4.81-90分：良好
5.91-100分：优秀",
按照字母顺序排列以下单词：apple，banana，cherry。,
在以下单词中找出相同的同音异形词。,薯片、酒（jiǔ）、球（qiú）、花（huā）、酷（kù）
根据提供的概述创作一篇文章。,概述：狗是人类的忠诚伙伴，因其陪伴人类的历史悠久而享有盛誉。狗不仅是家庭的一员，而且还可以成为工作伴侣和愈伤治疗的宠物。但是，养狗需要注意一些基本的健康和安全问题。文章应包括不同而有趣的情况，分别阐述。
将给定的文章编辑成一个长度恰好为500个单词的版本。,文章：（提供一篇文章）
列出三个最喜欢的电影情节悬念。,
请对以下句子进行语言分析：“我非常喜欢使用这个控制器，因为它给了我更多的自由和控制权。”,
为我制定一个锻炼计划，帮我减重。,我想在一个月内减掉10磅，但我不知道应该如何锻炼，帮我制定一个适合自己的计划。
请确定以下陈述是否为真。,陈述：女性的平均身高高于男性。
生成一个人像照片的虚拟底片效果。,一幅在晚霞下的人像照片
简要解释以下术语，并解释它们之间的区别：职业和工作。,
提供一些帮助别人的好方法。,
给出一个基于事件的日历提醒。,提醒：下周五是朋友的生日。
根据以下信息，分类这一本书：《时间简史》，作者是斯蒂芬·霍金，它是一本科学（天文学）教育书籍，ISBN号为0-553-05340-8。,
"请找到以下句子中的错误并进行更正: ""她不仅喜欢跳跃，也是一个优秀的舞者。""",
写一个3句话的短故事，以“结局未知”为结尾。,
"翻译下面的一句话： ""I have a dream that one day this nation will rise up and live up to its creed: 'We hold these truths to be self-evident, that all men are created equal.'""",
使用给定的数据集，训练一个能够识别猫和狗的图像分类器。,数据集可以从以下网站中获得：https://www.kaggle.com/c/dogs-vs-cats
将下列公司按市值从高到低排序。,公司：苹果、谷歌、微软、亚马逊
给定一个电影名字和一句电影描述，写一个电影评论，评论这部电影。,"电影名：星球大战
电影描述：这部电影故事的背景在于未来世界，一个由邪恶力量统治的帝国与叛乱者之间的战斗。"
为以下电子邮件生成一个恰当的主题。,"“很高兴地通知您，您的订单已准备好邮寄了。”

无"
从文本中找到5个动词，并为每个动词提供一个同义词。,流调措施对于遏制疾病的传播非常重要。这些措施包括监测病例、提高公众意识、向医疗机构提供支持等。
"请在以下文本中找出所有的形容词: ""太阳升起时，天空是美丽的橙色。""",
给出一段英文文本，要求将其中的动词转换为过去式。,"""The cat (jump) on the table. I (go) to the park yesterday. He always (walk) to work."""
查找一份费城酒店的电话号码。,正在计划一次美国之旅，计划入住费城一家酒店。
写一篇介绍某本小说的文章。,
请根据自己的判断，估计一下未来一周内的比特币价格。你认为价格会上升还是下降？,
对一篇英文论文进行快速翻译。,这篇论文研究了机器学习在自动文本摘要和概括中的技术和应用。
请计算文本中所有单词的频率，并按频率从高到低的顺序显示前10个单词。,这是一段彼得·潘的摘录。在过去的时光中，彼得·潘与他的朋友们一起探险，经历了无数冒险，包括和印第安部落的战争、和大海王国的决斗以及和海盗的冲突。
写下一句应该出现在下一首歌的歌词。,一首流行歌曲。
给出一段英文文本，并翻译成中文。,"以下是一段摘自BBC的文章：

At least 20 people have been killed and dozens more wounded in a bomb blast at a crowded market in the Pakistani city of Quetta. The Taliban have claimed responsibility for the attack."
根据提供的商品清单，将商品分类为必需品和奢侈品。,商品清单：面包、鱼子酱、葡萄酒、豪华车、香水、纪念品。
提供一份指南，告诉人们如何逐步正确地制作椒盐煎牛排。,你正在为晚宴准备一道主菜，你想要让煮菜的过程容易并尽可能完美。
打开这本书的某一章节，并提取出关键点。,《思考，快与慢》-丹尼尔·卡尼曼
给我推荐一些针对Python编程初学者的教程。,我现在正在学习编程，但我对Python一无所知，我需要一些简单易懂的教程来入门。
用一个单词总结这篇文章。,读完这篇文章后，您对新技术的利弊是发生了变化还是你已经确立了自己的观点？
在一个有序列表中查找元素，并返回它在列表中的位置。,"你有一个列表，其中包含以下元素：[1, 3, 5, 7, 9, 11, 13, 15, 17, 19]。你需要编写一个函数，输入一个数字，并在列表中查找它的位置。如果列表中不存在该数字，则返回-1。"
给出以下快递运单号，请查找该运单的物流信息。,928649892727
告诉我一个适合家庭聚餐的食谱。,人数：6人。
编写一个Python程序，从一个文件中读取并解密密码。,在一个文本文件中保存有多个加密的密码，需要编写一个程序读取这个文件并解密密码。
给出一份2000年至今的最佳电影列表，按照年份进行排序。年份应该从最近的年份开始。,
根据以下信息，为一次邮件拟写一个主题行。,邮件的收件人是你的客户，他们正在寻找一家信用卡处理公司。你要给他们发送一封电子邮件，向他们介绍你的公司。你的公司已经在市场上很多年了，有很多复杂的案例和成功经验。你需要为这封邮件拟写一个主题行，以吸引更多的客户。
从以下选项中选择你最喜欢的颜色：红色、黄色、绿色、蓝色、紫色。,你正在参加一个关于色彩心理学的调查，需要选择最能吸引你注意力的颜色。
生成一个有效的团队协作计划，以提高出货效率。,团队：生产部门
将一组文本数据翻译成另一种语言，并将结果保存在文件中。,你有一组文本数据，它们都是用一种语言编写的。你需要将这些文本数据翻译成另一种语言，并将翻译结果保存在一个文件中。
评估以下机器学习模型的准确性：决策树、逻辑回归、SVM、KNN。您可以使用任何适当的数据集。,
为一份简历写一篇求职信。,投递到某个职位
将给出的两个日期相加。,将2021年9月1日和45天设置成截止日期，你需要计算出最终的截止日期。
给出一个简单但随机的数学问题。,无。
给定一个句子，请输出其中所有的形容词，然后用它们来描述这个句子。,这座建筑很高，有很多窗户和广场。
设计一套logo，展示一个公司的价值。,这个公司是一家关注可持续发展的食品生产公司，致力于推广环保和健康饮食。
根据给定的文本内容，生成一篇关于旅游的文章。,以下是一些旅游景点的描述，你可以利用这些描述写一篇文章。
在Wikipedia上搜索贝多芬的生平，并提取出三个关键事实。,
请给我推荐一个合适的英语学习网站，可以提供在线的练习和课程，并解释它的价格和优势。,我想提高自己的英语水平，但没有时间去上线下的学习班，希望可以找到一个适合自己的在线学习网站。
给出建议，在保持健康饮食的情况下减少体重。,
要求GPT生成一个包含所有元音字母的短文本。,无。
请使用以下词语写一篇有关科技的文章: 人工智能、大数据、机器学习。,
给这个博客文章设计一个标题。,博客文章的内容是关于最新的技术趋势以及如何在市场上获得成功的。
为一篇英语作文排版，使用正确的英语标点符号。,这是一篇对一本小说的书评。
使用比喻为这个地方起一个名字。,这个地方看起来像一片被荒废了很久的未开垦之地。
请按照字母顺序排列以下单词。,山羊、鸡、大象、老虎、狼、狮子。
计算5乘以6再加2的结果。,无。
请列举出以下单词的同义词。,"happy, sad, angry, beautiful"
描述一场市政会议的会议议程。会议议程应包括七个话题并提供每个话题的起因。,您的市政府计划组织一次重要的城市规划会议，您应该在会议前准备好会议议程，以确保外来代表能够对本市规划和发展方面的事宜有所了解，并提供相关建议。
给出两个数字，让GPT模型比较它们的大小，并告诉您哪个数字更大。,"数字1: 79
数字2: 51"
请提供五款2021年最受欢迎的安卓手机，并简要介绍它们的主要特点和优缺点。,我最近想买一部新手机，但不知道应该选择哪一款，希望可以看到一些最新的市场信息。
请评估以下句子是否正确：“天使都有翅膀”。,
给定一个名字，请编写一份该人的简短传记。,名字：马克·扎克伯格
请给我六个不同寻常的想法，用于吸引人们前来光顾餐厅。,无。
请回答全世界最 popular 的电影是什么？,
让GPT模型生成一个12个词的诗歌。,
将给定的 PDF 文档转换为 Word 文档。,
为给定主题撰写一篇500字的文章。,主题：如何在电子商务网站上提高销售额。
请说明木匠和建筑师之间的区别。,
给这首歌写一首填词。,Despacito - Luis Fonsi
在Google Earth中查找一个纬度为40.7128度，经度为-74.0060度的地点的名称。,
为这篇文章写一个标题。,一位90岁的老人从事跳伞运动，成为了世界上最老的跳伞运动员。
对给定文本进行改写，使其更易于理解。,......本来是一个可以让大家容易理解的故事，但是用了太多的专业术语，让很多人无法理解。
编辑该句子，使其更加具有说服力和流畅。,"""I think that studying abroad is a good idea."""
给我推荐一些专业的职业发展培训课程。,我希望在我的职业生涯中取得进步，我需要一些专业的职业发展培训课程。
对网站进行页面优化，以提高SEO排名，并增加流量。,
写一篇文章，正在讨论如何保持健康的生活方式。,你是一位活跃的健身教练，你决定写一篇文章，讲述如何保持健康的生活方式。这篇文章应该涵盖健康的饮食、锻炼和生活方式。
对以下文本进行编辑以增加可读性。,今天早上，我不得不提醒我儿子几次刷牙。他似乎很难理解这一点。
找出一篇公开发表的人工智能文章，解读其中的核心概念和结论。,
描述一种特定的交通工具，并包括其使用的优缺点。,摩托车
根据给定的关键字，从报纸、杂志或网络上搜索相关文章。,我正在研究新冠病毒最新的疫苗研发进展，你能帮我找到相关文章吗？
按字母顺序将名字排序。,将下面的名字按字母顺序排序：Emily、Jacob、Liam、Olivia、Sophia。
列出三个不同类型的锻炼，每个锻炼持续时间为30分钟。,锻炼计划。
用一句话总结一下一部电影的剧情。,您正在为一家在线电影平台编写电影评论。
给出一个从2015年开始的每年平均全球气温的列表。,
请提供以下缩写的全称。,"-CEO
-PR
-HTML"
将这两个句子换成被动语态。,水仙花和山茶花经常被人们误认为是同一种花，但实际上它们有很大的区别。
对于以下评级系统，你认为哪一个对于评估美容产品是最准确的？请阐述你的理由。,评级系统：五星法则，十分制度，标准平均分，一到五的分级。
给定一段文本，请找到其中包含与“数据分析”相关的信息的段落。,文本：数据科学是一个跨学科领域，它涉及计算机科学、统计学和领域知识。数据分析是数据科学的一个重要方面，它涉及在大量数据中发现有意义的信息的过程。
请给我列出五家在美国上市的互联网公司，这些公司的市值超过500亿美元，并简单介绍每个公司的业务。,我正在进行一项投资研究，需要了解美国互联网行业的大型上市公司。
使用机器学习算法训练一种新的文本分类器，以便在给定模型的情况下可靠地分类给定的文本段落。,
请编辑以下段落并纠正任何拼写或语法错误。,她走进办公室，关上了门。这时候，她终于理解了我的感受。她跟我道歉了，而我原谅了她。
给定一篇文章，总结出作者在文章中提到的重要概念，并解释这些概念的含义。,"主题：社交媒体对社会的影响
文章：社交媒体对社会产生了巨大的影响，它已经成为人们交流、娱乐、工作和政治活动的重要渠道。但是，社交媒体也带来了许多挑战，如虚假信息、隐私泄露和网络欺凌等。为了有效地处理这些问题，我们需要更加深入地研究社交媒体的生态系统，以及它对个人和社群的影响。这些研究需要关注的概念包括信息传播、网络安全、社交网络、虚拟社区和数字文化等。"
编写一篇文章，议论以下问题: “是阅读实体书好，还是电子书好？”,你是一名图书管理员，你的工作是帮助人们借阅图书并提供有关阅读书籍的建议。你需要写一篇文章，讨论阅读实体书和电子书的优缺点，以及哪种方法更好。
计算 2.5 和 3.7 之间的平均值。,
请指出以下单词的同义词：惊慌、惶恐、惊恐。,无。
将一张照片转换为漫画头像。,
"创建一个以以下标准为基础的简陋的网页：
- 包括一个标题，一些文本（可以是任何内容）和一张图片。
- 选择网页背景颜色、文本字体和颜色。
- 点击图片时可以导航到另一个网页。","图片：展示一只史莱姆的插图
导航网页：史莱姆试炼地的页面。"
根据给定的邮件内容，预测该邮件的正常/垃圾分类。,一封邮件内容，包含有关抵抗垃圾邮件的提示。
请设计一个包含至少10个页面的跨平台电商网站，包括各种类型的产品和付款选项。,产品：数码产品，食品，餐具等等。
请为一个新开的公司设计一个logo和品牌价值主张。,公司：一家高科技公司，提供智能家居和可无人驾驶的汽车解决方案。
请给出三个能够影响学术研究成果的因素。,
请解释一下你最喜欢的小说中的主要主题，并给出一些优美的语句来支持你的观点。,
在给定的图像集中找到所有狗的图像，并分别对它们进行分类。狗的品种可以自行决定。,一组包括1000张图像的犬类图像。
回答以下问题。,哪个国家的首都是威尼斯？
请写一篇有关健康饮食的文章，重点介绍一个健康饮食的指南。,您是一名营养专家，目前正在编写一份健康饮食指南。
创建一个密码生成器，生成包含数字和特殊字符的随机密码。,编写一个函数，输入密码的长度，并生成一个随机密码。该密码应包含数字和特殊字符，以提高密码的安全性。
给定一组文章，将它们按照主题进行分类。,文章：一组来自不同领域的论文摘要。
编写一个根据用户输入返回特定结果的程序。,计算器
请生成一个短的现代化口号，宣传环境保护。,将这个口号应用于一场针对当地政治要员的绿色倡议活动，以增强人们对环境保护的危机感，并促进公众对环境议题的更深入了解。
计算所提供的数学公式。,请计算9*8-7+6/3+2的值。
请为这个网站设计一个用户友好的界面，并考虑到用户体验。,网站主题：在线学习平台。
根据以下信息，创建一个包含姓名、年龄和性别的三个字段的数据库。,"Debbie, 30岁，女性
Mike，42岁，男性
Tina，25岁，女性
John，51岁，男性"
基于以下文本，为电视剧创建一个描述语框架。,该男人在某个清晨醒来时，发现自己躺在一台高科技的手术室内，完全无法理解自己的情况或他周围的设施。他立即意识到，最好的办法是离开那里。
给出一个英文单词，并列出其在不同上下文中的不同含义。,单词：宣布
创建一个名为“计算器”的应用程序，用于执行基本算术运算。,
"根据以下电影评分，按照从高到低的顺序输出电影名称：""银翼杀手2049""，""波西米亚狂想曲""，""黑豹""，""复仇者联盟：无限战争""。",银翼杀手2049：8.0分；波西米亚狂想曲：8.0分；黑豹：7.3分；复仇者联盟：无限战争：8.5分。
将给定数据分类为正面、负面或中性。,这个餐厅的服务非常出色，但食物还需改善。价格实惠。
给定一个主题，从互联网上搜索相关信息并汇总。,主题：游戏主播
请写下一个人可以做的三种不同的气氛治疗。,该怎样摆脱负面情绪并提高情绪？
根据一张图片，描述其中要表达的情感或观点。,给出一张表达关于环保主题的图片。
按时间顺序给出以下事件的列表。,"a.上学
b.吃午饭
c.上课
d.做作业"
在给定的一组数字中，找到最小的数字，并把它输出。,1、2、3、4、5、6、7、8、9、10，这些数字代表了一个完整的数字序列。如果给你一个包含这些数字的列表，你能找到其中最小的那个吗？
请输入评分为2-5星的5个电影。,
编写一篇1000字的文章，探讨未来人工智能可能对社会的影响。,
根据所提供的指示，创建一个新的账户。,请您创建一个新的邮箱账户，包括用户名和密码，后缀为@gmail.com。
寻找一篇初学者使用的编程指南，并编写一个简单的应用程序。,应用程序应该能够计算在30天内完成的某项任务所需的总时间，每天完成的某项任务的数量和该任务共计需要多长时间。
选择一首歌曲，让GPT模型输出一段不少于10句话的专辑评论。,我最喜欢的歌手是泰勒·斯威夫特。
编写以下函数的测试用例。,"def calculate_fibonacci(n):
    '''返回Fibonacci序列中的第n项。'''
    if n == 1 or n == 2:
        return 1
    else:
        return calculate_fibonacci(n-1) + calculate_fibonacci(n-2)"
将这段文本中的所有数字提取出来，计算它们的和并输出。,"文本：
""这个公式的结果是5。这个零件的尺寸是3.5毫米，而那个零件的重量是55克。"""
"请编辑以下句子，使其更加流畅。
原句：""我在很多不同的项目上都工作过，这让我有了很多经验。""",工作职位：项目经理
检查给定的文本是否存在拼写错误，并更正错误。,"文本：""我喜歡看書。"""
根据提供的指令和原料，烹饪一道意大利面条。,使用提供的意大利面条、番茄、大蒜和洋葱，烹饪一道美味的意大利面。
使用给定的文本编辑器，在一个给定的文本文件中删除所有空行。,"你有一个文本文件名为""example.txt""，其中包含许多空行。你需要使用一个文本编辑器，将这些空行全部删除。"
按照指定的格式编写一份简历，并以PDF的形式保存。,提供一个标准的简历格式，包括必填字段和选填字段。
请写一个简短的散文，描述你对家与家庭的看法。,
请描述如何进行基础有氧运动。,无。
请找到以下俄文句子的中文翻译。,Она любит слушать музыку в течение всего дня.
创建一个心理学测试，测试被测试者的决策能力。,该测试将被用于研究生颁奖仪式前的审理。
描述一个好的工作场所，包括一些必要的因素和要素。,你正在寻找一个新的工作场所，但你不确定你需要寻找什么样的环境和资源来使你更有效地工作。现在，你需要描述一下一个好的工作场所，包括一些必要的因素和要素，以帮助你在未来更好地进行工作选择。
在给定的两句话中填入适当的连词、代词和介词，将它们合并成一个有意义的句子。,"""I am going to the gym to work out. It will help me lose weight."""
写一篇故事，其中所有角色都是动物，并确保使用至少三个不同的动物作为主要角色。,
将一段文字转化为声音。,无。
对下面的图片进行描述，并尽可能详细。,呈现给你一张图片，它可能是一个场景、一个物品或一个人。请尽可能详细地描绘你看到的东西，展现你的语言表达能力。
编辑我最近写的一篇文章，使它更加生动有趣。,我正在写文学创作，但我觉得它缺少一些生动有趣的描述，我想让我的作品更加吸引人。
请告诉我，下面这个单词的意思是什么：perplexed,
给定一个单词，GPT应该判断这个单词是否是英语单词，如果是则输出“是”，不是则输出“否”。,单词：flabbergasted。
写一篇影评，讨论你最喜欢的电影，并解释为什么你对它感兴趣。,你最近看了一部非常棒的电影，你真的很喜欢它。现在，你想写一篇影评，详细讲解这部电影的优点，并解释为什么你对它感兴趣。
听取用户输入，根据用户需求提供相应的推荐和建议。,
"在一篇文章中寻找并替换所有的单词""非常""为""特别""。",（输入一篇长文章）
根据这篇文章的内容，为我写一篇1页的摘要。,我刚刚看完了一篇3页的新闻文章，并且需要撰写一份简短的摘要。因为我没有太多的时间，我希望这篇摘要是非常简洁和直接的。
"将以下几段话汇编成一个段落，使它们成为一个完整的故事，并添加一个标题。

故事1：这是一条温顺的小狗，很喜欢找它的主人玩儿。
故事2：这个主人是一个五岁的男孩，很喜欢和小狗玩耍。
故事3：小狗喜欢跟随男孩一起玩，它的主人总是很开心。",你正在编辑一篇宠物故事，希望能够吸引更多的读者关注。
我正在学习烘焙，你能给我推荐一个适合初学者的烘焙食谱吗？,
找到一家值得在柏林尝试的独立咖啡店。,
根据给定的数据建立一个预测模型。,数据：市场营销调查数据
"找出一段话中的拼写错误并修正。将正确的句子输出。

句子： 在这个节骨眼上，每个人都非常紧绷，因为这个比赛非常重要。",
"根据以下消息，推断收货日期并输出结果：""你的快递已从上海寄出，预计3-5个工作日内送达。""",
计算两个给定数字之间的最大公约数。,你需要编写一个函数，输入两个数字，并计算它们之间的最大公约数。
输入一个英文短语，翻译成中文。,"""Everything happens for a reason."""
给出一段文字，将其写成一首流行歌曲的歌词。,"请将下面这段文字写成一首流行歌曲的歌词：
在雨后的夜晚，月亮在云层中闪烁着光芒。穿过街道的风，吹拂着我的脸，让我感到无比的自由。"
给定一个句子，把其中的动词找出来并列举出来。,如果你想要学好一门语言，你需要多看、多听、多练习。接下来，你打算尝试了解一下哪些方法可以帮助你提高你的外语水平，这些方法可能包括阅读、听取外语广播、与母语为外语的人交流等等。
"请修改下面这个句子的语法，使之更通顺。

原始句子：他们一到了机场，就去了候机室等候。",我写了一个句子，但它可能有一些问题，希望你能帮我修改一下。
为以下文本创建一个漂亮的logo。这个logo应该是一个简单的图形和文本组合，给人留下深刻印象。,"文本：
SunnyDays"
列出以下几种动物的标志性特征。,大象，企鹅，鳄鱼，鲸鱼
根据给定的一组关键词，使用搜索引擎检索相关的文章，并汇总文本的主要观点。,关键词：人工智能，机器学习，数据分析。
请告诉我哪些研究生在这次考试中通过了他们的写作部分。,John Smith
在以下给定的问题中选择一个，并对它进行深入的研究和分析。,给出一系列问题，选择其中一个进行深入的研究和分析，例如人工智能的发展、全球气候变化、社交媒体对人们生活的影响等问题。
根据给定的场景为一个角色设计服装。,场景：一个未来的科幻城市
请提供一个列表，其中包含圣诞节最受欢迎的礼物。,你正在寻找圣诞节礼物。
将以下三个单词或词组转化为动词：读书，游泳，电影。,
请为以下概念列出至少两个例子。,不对称
给定一个句子，GPT应该判断它是否属于积极、消极还是中性情感，并进行分类。,句子：我非常喜欢这家餐厅，他们的菜肴非常美味。
给定一个电影的名称和演员表，列举出其中的演员并描述他们的角色。,电影《肖申克的救赎》是由弗兰克·德拉邦特执导的一部剧情片。该片是根据斯蒂芬·金的小说《肖申克的救赎》改编的，由蒂姆·罗宾斯和摩根·弗里曼等人主演。
请用不到5句话的长度描述一下一个你喜欢的电影（或电视剧）的剧情。,你正在向你的朋友介绍你最近看的电影。
移除一张图片的背景，并将它们保存为透明的PNG文件。,一张包含一个人物的照片。
在上下文中找到错误并加以修正。,这篇文章中描述了一项最新研究，结果证明奥克兰这座城市是新西兰最大的城市之一。
对以下两个人的五个个人特征进行比较：身高、体重、年龄、工作和居住地点。,"人A：25岁，女性，身高5'5""，体重110磅，在纽约工作，在曼哈顿居住；
人B：30岁，男性，身高6'0""，体重185磅，在伦敦工作，在肯辛顿居住。"
列出五个你尝试过但失败了的事情，以及你从中学到的经验。,
告诉我过去7天的天气情况。,
请你给这个单词找到一个近义词。,"请您使用您的词汇知识，为下列单词寻找一个近义词： ""勇敢""。"
请翻译以下五个句子，它们是有关食品和健康的。,
入门级别的爵士舞教学视频,
